Time (s),Growth_Factor (mM),PP2A (mM),MKP (mM),ERK_Nuclear (mM),Raf_inactive (mM),Raf_active (mM),MEK_inactive (mM),MEK_PP (mM),ERK_inactive (mM),ERK_PP (mM),ATP (mM),ADP (mM),Raf_Activation (firings),ERK_Nuclear_Import (firings),ATP_Regeneration (firings),Growth_Factor_Source (firings),Growth_Factor_Degradation (firings),Raf_Degradation (firings),MEK_Degradation (firings),ERK_Nuclear_Degradation (firings),MKP_Synthesis (firings),MKP_Degradation (firings),PP2A_Synthesis (firings),Raf_Deactivation (firings),PP2A_Degradation (firings),ADP_Source (firings),ADP_Sink (firings),MEK_Phosphorylation (firings),MEK_Dephosphorylation (firings),ERK_Phosphorylation (firings),ERK_Dephosphorylation (firings)
1.134000,100.459171,15.066188,25.009883,0.000478,974.166244,25.827873,798.195168,1.804673,599.873828,0.125694,4970.423333,30.199921,25.854303021229637,0.00047806789410678637,0.1404670505075959,0.5644125179711581,0.1052410638899698,0.005882553676114698,0.00015941394109385393,3.999642668320967e-07,0.11340000011783426,0.10351744259342383,0.09071999999999979,0.02054696837331707,0.024532012170046236,0.5670000000000004,0.08421294694132024,1.8051965555954868,0.0003644727572564083,0.12621893346245566,4.67735632446511e-05
1.188000,100.476880,15.070508,25.012281,0.000593,973.104682,26.888493,798.059660,1.940158,599.856005,0.143401,4969.067628,31.589274,26.91718924457813,0.0005937832618499939,0.15454723483259858,0.5911621232636063,0.11428256395703922,0.006825084703515359,0.0001822852743550984,4.910539200168234e-07,0.11880000021703145,0.10651889846043565,0.09503999999999974,0.021871606147234723,0.024532012170046236,0.5940000000000004,0.0916443274204213,1.940811841994277,0.0004720113503217984,0.1440529077833438,5.780342204855944e-05
1.242000,100.494575,15.074105,25.010178,0.000639,971.515282,28.477893,797.914603,2.085203,599.846605,0.152756,4967.177933,33.507969,28.509372686570206,0.0006396246882958733,0.16635900101469356,0.6179010843177066,0.12332619230046526,0.006825084703515359,0.00019435327941141986,5.888106143312348e-07,0.12420000038264024,0.11402204238127799,0.09935999999999968,0.024654434506618098,0.025255396553507954,0.6210000000000004,0.10145719892918278,2.086063932895363,0.0006664685371627483,0.15346282258721794,6.752406366342703e-05
1.296000,100.518287,15.077701,25.011076,0.000745,969.931554,30.061261,797.759748,2.240019,599.816995,0.182260,4965.228592,35.481033,30.098986252898015,0.0007459978374335535,0.17559038607449157,0.6446283224737995,0.1263414750425891,0.007185824159338084,0.0002328076084166358,6.988925387777513e-07,0.12960000068269772,0.11852385630489068,0.10367999999999963,0.03053984963412253,0.025979068774568848,0.6480000000000005,0.11396496186457376,2.240918214033237,0.0006664685371627483,0.1830876365733678,8.213707050282002e-05
1.350000,100.532942,15.080573,25.011974,0.000912,969.406811,30.585637,797.759748,2.239979,599.775090,0.223996,4964.624957,36.108219,30.628289537811984,0.0009131248261232373,0.1850923298636721,0.671346015535112,0.13840437354292465,0.007552856202592487,0.00027312770737705213,8.42590991403684e-07,0.13500000125013648,0.12302622786215642,0.10799999999999958,0.03510010911904252,0.02742670068093007,0.6750000000000005,0.12691619561996978,2.240918214033237,0.0006664685371627483,0.2250046219559972,9.504810747231527e-05
1.404000,100.553617,15.083445,25.011371,0.001065,968.352173,31.639141,797.677538,2.322162,599.733191,0.265743,4963.328639,37.428015,31.686055545145194,0.0010663581873499198,0.19479051863948885,0.6980538072296181,0.14443688277254657,0.008685585844328674,0.0003000073701512863,1.0024995870987617e-06,0.1404000026077066,0.12902913729630722,0.11231999999999953,0.03822893349501079,0.028874562250664548,0.7020000000000005,0.14013665148203283,2.323128300888025,0.0006664685371627483,0.2669198753578755,0.00011060848592555794
1.458000,100.568248,15.085593,25.009268,0.001324,966.770889,33.220039,797.677583,2.322089,599.711470,0.287205,4961.707342,39.067030,33.27057488913421,0.0013249975310562236,0.20146592896331728,0.7247518854091697,0.15650428674700423,0.00907157795111299,0.0003278732284532291,1.1874906166208657e-06,0.1458000048002074,0.13653222416623523,0.11663999999999948,0.04146397313984759,0.03104665845518303,0.7290000000000005,0.15609414293372928,2.323128300888025,0.0007111063011633401,0.2886461020247576,0.00011646491506970984
1.512000,100.582869,15.088465,25.007165,0.001413,965.719386,34.271144,797.505051,2.494592,599.700223,0.298363,4960.294857,40.502508,34.32549873514057,0.0014145350855005187,0.21168877075084425,0.751442608272603,0.16857317901110436,0.009470218423169509,0.00035729101504820116,1.4116020236381834e-06,0.15120000734866107,0.14403504014563756,0.12095999999999943,0.044885004305941355,0.03249490978036514,0.7560000000000006,0.17032394055572397,2.495754540325545,0.0008051260884692731,0.2999121367723977,0.00013493966516397925
1.566000,100.603515,15.092785,25.009564,0.001792,964.674461,35.315645,797.229914,2.769729,599.676905,0.321302,4958.665024,42.173043,35.379280821682194,0.0017933931040535304,0.2328739002845994,0.7781238086035038,0.17460850538519973,0.009894032568196516,0.00035729101504820116,1.6658035460945024e-06,0.15660001048310115,0.14703584591592586,0.1252799999999994,0.05374180010886292,0.03249490978036514,0.7830000000000006,0.17780646419358045,2.771034996371292,0.0009485399559053198,0.323249562853628,0.00015461170233135925
1.620000,100.624147,15.096381,25.008962,0.001984,963.099583,36.888764,796.942393,3.057214,599.663073,0.334940,4956.502039,44.370865,36.957843766815685,0.0019861430828180117,0.25119702801082305,0.8047927771444103,0.18064560366936308,0.011652187645580956,0.0003928278898253872,1.98032864623943e-06,0.16200001421958685,0.15303821310277593,0.12959999999999947,0.05742726535150497,0.03321940954585249,0.8100000000000006,0.18829279596194765,3.058555153382779,0.0009485399559053198,0.33710189867885476,0.00017528851526033636
1.674000,100.647785,15.100701,25.008359,0.002290,962.579576,37.407880,796.557918,3.441669,599.615701,0.382007,4955.127266,45.773993,37.48347241367425,0.0022921861113278344,0.2661554760047962,0.8314500639912896,0.18366477241392004,0.012543775359715261,0.0004128949361213246,2.3383239232657907e-06,0.16740001937639604,0.15904068770334664,0.13391999999999954,0.06304820356232753,0.03321940954585249,0.8370000000000006,0.20189663950237421,3.4432195484047825,0.0011378275153374486,0.38448898238219636,0.000189783206282896
1.728000,100.662352,15.103571,25.007757,0.002289,961.533029,38.453966,796.359687,3.639878,599.598717,0.398991,4953.668986,47.273881,38.533890064163046,0.0022921861113278344,0.28920831910449213,0.8580958577215411,0.19574418362639018,0.013005228488337286,0.00043473474404374766,2.709252557162477e-06,0.17280002717051962,0.16504265776309218,0.1382399999999996,0.06691890363454371,0.034669157214046425,0.8640000000000007,0.21034156622389946,3.6416518250764933,0.0013392435326173339,0.40151454730295616,0.00023123692825143715
1.782000,100.682950,15.107891,25.008656,0.002783,959.963463,40.022129,796.155918,3.843578,599.564211,0.433002,4951.646019,49.345227,40.10740604046218,0.0027862149564822462,0.3164776176326709,0.884734511983417,0.20178410055146356,0.01440842319449177,0.0005033044069371711,3.130305083103659e-06,0.17820003733256043,0.1695443599862823,0.1425599999999997,0.07086893158953264,0.034669157214046425,0.8910000000000007,0.21623153103824083,3.8454891785725422,0.001407549799229226,0.43603701940452727,0.00024844933849144584
1.836000,100.703534,15.112211,25.011054,0.003561,958.917899,41.066214,795.738900,4.260523,599.544294,0.452141,4949.736351,51.275889,41.15501133091355,0.0035650348762687138,0.32860835171867625,0.9113604155771458,0.2078260520397888,0.01588684239301851,0.0005774763518078486,3.6722616552680024e-06,0.18360004965214374,0.17254577662446705,0.14687999999999976,0.07291013830100601,0.034669157214046425,0.9180000000000007,0.23436866081789096,4.262658938763247,0.001558470281551532,0.4559640204603765,0.00025800019927728015
1.890000,100.718066,15.116531,25.008951,0.003702,958.396581,41.586047,795.525997,4.473426,599.503973,0.492320,4948.722053,52.318107,41.678396482148614,0.0037066521289049375,0.3450130010486642,0.9379775626389057,0.21991144070927912,0.017371439367288577,0.0005774763518078486,4.267003671143749e-06,0.18900006781681183,0.18004902050894708,0.15119999999999983,0.07497780149934158,0.034669157214046425,0.9450000000000007,0.24985227304538868,4.475966242073821,0.0019628991288300496,0.4963152922407601,0.00028875734313831003
1.944000,100.741651,15.120851,25.011350,0.004023,957.357011,42.623597,795.199468,4.799954,599.439245,0.556728,4946.914058,54.161325,42.72432844648218,0.004027693155675732,0.36591670619440386,0.964584508576272,0.22293324879941293,0.01939248387795745,0.0005774763518078486,4.89469587610165e-06,0.19440009463571634,0.18305036459537616,0.1555199999999999,0.08133930658023582,0.034669157214046425,0.9720000000000008,0.2625340970184002,4.802665588766385,0.0021337978428986036,0.5610996499976342,0.00034427990834418087
1.998000,100.756159,15.123719,25.013748,0.004523,957.361305,42.618280,794.646140,5.353225,599.439292,0.556180,4945.819921,55.275440,42.72432844648218,0.004528569591134973,0.3786206458731947,0.991181804040068,0.23502285555389377,0.02041541829699863,0.0006357397820530717,5.5824118899751276e-06,0.19980012699836683,0.18605203251369623,0.15983999999999998,0.08563303292410927,0.03612100055187227,0.9990000000000008,0.28226006909889273,5.356086169213275,0.0022257312452560094,0.5610996499976342,0.0003912408522961623
2.052000,100.779721,15.126587,25.013145,0.004879,956.845237,43.133836,794.088776,5.910489,599.388224,0.606891,4944.097639,57.024987,43.24688874314318,0.004885059924936486,0.39583729467146284,1.0177672785031089,0.23804624928476398,0.0209268118948544,0.0007347613408809665,6.356440793364014e-06,0.20520017035821925,0.19205540375769728,0.16416000000000006,0.09212608845971894,0.03757311923591504,1.0259999999999998,0.2992117387058109,5.913449466897886,0.0022257312452560094,0.6122054036975746,0.0004296315864331433
2.106000,100.797225,15.128002,25.014042,0.005250,955.803149,44.175400,793.747388,6.251768,599.360113,0.634630,4942.327533,58.814558,44.29117618507566,0.005257573299552652,0.4091247782403021,1.0443425719320065,0.24711721513582213,0.02145068533635163,0.0008445417775881091,7.176528739840851e-06,0.2106002221435622,0.1965578236711914,0.16848000000000013,0.09432542709358725,0.04047765262060929,1.0529999999999988,0.3200333974021609,6.2548380037929805,0.0022257312452560094,0.6403696355604958,0.0004825559328915269
2.160000,100.817740,15.130870,25.011939,0.005718,954.759984,45.218565,793.747612,6.251356,599.213972,0.780302,4940.996533,60.148379,45.33434151711999,0.0057259651696674446,0.4136316151959236,1.070906238857966,0.25316628614113923,0.02145068533635163,0.0010320858398598057,8.039678915682749e-06,0.21600031829947164,0.2040616399112791,0.1728000000000002,0.09432542709358725,0.04193011341152665,1.0799999999999979,0.3487198630223923,6.2548380037929805,0.002449701550490114,0.7865407671040311,0.0005129614116333362
2.214000,100.841267,15.133737,25.012836,0.006203,954.769097,45.208909,793.043533,6.955435,599.155029,0.838759,4939.492581,61.687349,45.33434151711999,0.006211612803551026,0.4363232361185507,1.0974586491622027,0.2561914379246631,0.02199325343930026,0.0010320858398598057,9.0402158627187e-06,0.22140048038961074,0.2085640947430191,0.17712000000000028,0.1034388873585884,0.043382780399837076,1.1069999999999969,0.36339363289419907,6.959146375203474,0.0026792783140141417,0.8455539919484745,0.0005834760249544905
2.268000,100.864781,15.138057,25.015235,0.007276,952.693108,47.283770,792.925073,7.073810,599.056412,0.936301,4937.002535,64.220625,47.417375830260035,0.007286429459040167,0.46407822284294176,1.123998176344966,0.2592173836781142,0.02312189742429523,0.0011169723190405715,1.013557303348365e-05,0.22680070327479876,0.21156558106438234,0.18144000000000035,0.11048377952628635,0.043382780399837076,1.133999999999996,0.37491828106473407,7.077853855567749,0.0029272829806253767,0.9442296789479389,0.0006417679012267327
2.322000,100.882230,15.140924,25.017633,0.008739,951.655677,48.320066,792.679850,7.318946,598.988583,1.002666,4935.364432,65.902458,48.457216405308706,0.008750898642126035,0.4925171496550405,1.1505266432977002,0.26829644493059535,0.024256701099111756,0.0012040655672813554,1.1444058784189048e-05,0.23220101137926366,0.21456757123326642,0.18576000000000042,0.11289328963131309,0.044836275696971205,1.160999999999995,0.3866275081650393,7.323334398556363,0.0031847417169077936,1.0120999804532973,0.0006831478025019778
2.376000,100.902697,15.144517,25.018531,0.009692,951.138605,48.834233,792.303741,7.695009,598.884821,1.105475,4933.908760,67.393186,48.97672379296715,0.009704678756374388,0.5164944363866842,1.1770462346077555,0.27434972998734325,0.027161923451978296,0.001250235896247261,1.2949690909023047e-05,0.23760145807590957,0.2190708350888451,0.1900800000000005,0.11532902474462538,0.045563086241605655,1.187999999999994,0.40254921374506875,7.6995742951716855,0.0033154019534601185,1.1159311916067265,0.0007519136881031967
2.430000,100.920123,15.147383,25.016426,0.010043,950.626814,49.344839,791.919624,8.079079,598.812942,1.177000,4932.496590,68.831390,49.4959530274985,0.010057906871385934,0.5359618284070481,1.2035547774794393,0.2834319373453234,0.028346280631362297,0.001296405948191193,1.4570499622239913e-05,0.24300209755256147,0.22657614170169643,0.19440000000000057,0.12276735065446609,0.04701701752678776,1.214999999999993,0.4229818642886938,8.08382565436135,0.003449888882176394,1.187883642482967,0.0008258010755691061
2.484000,100.940567,15.150976,25.020325,0.011489,950.110339,49.860130,791.535717,8.462835,598.694349,1.294146,4930.991488,70.362194,50.014916348918014,0.011505242012532444,0.5555994717795837,1.2300542756343325,0.28948731891940405,0.02953051981262497,0.0014479730691651306,1.6350528887490384e-05,0.24840284176406904,0.2280773792910703,0.19872000000000065,0.12525556645102667,0.04774416123875023,1.241999999999992,0.44391790611432047,8.468019610984971,0.0037361671412132324,1.3065780351157195,0.0009266784463048379
2.538000,100.957972,15.152387,25.019721,0.011875,948.557702,51.412768,791.271995,8.726504,598.654286,1.333821,4928.842613,72.527415,51.57012041543215,0.011893469623194907,0.5705987850267286,1.2565441903723356,0.29857205065077996,0.02953051981262497,0.0015003324087548972,1.825352200224936e-05,0.2538038284645241,0.23408247307119812,0.20304000000000072,0.12782232269513516,0.050653170818098246,1.268999999999991,0.4695704112517804,8.732182579479309,0.004178008115719078,1.3467498763322936,0.0010356431835410562
2.592000,100.972335,15.154525,25.020619,0.013147,947.010275,52.959571,791.272295,8.726152,598.572786,1.414047,4927.157238,74.257073,53.122811425280915,0.013166910948968956,0.6010868582676073,1.283023619702571,0.3106881391835258,0.030153687125230713,0.0015526914341886262,2.026886274212068e-05,0.25920513222209335,0.2385860767724417,0.2073600000000008,0.13308655053459056,0.05283531061406819,1.29599999999999,0.48277527712346713,8.732182579479309,0.004477779702774132,1.428336019006843,0.0011225124300473042
2.646000,100.992748,15.158845,25.018514,0.013145,945.460100,54.507809,791.132792,8.865550,598.449235,1.537598,4925.110432,76.348189,54.672986532282934,0.013166910948968956,0.6320141751241941,1.3094945679065235,0.3167468296681765,0.03209122202150663,0.0016582410797236025,2.2398465424096342e-05,0.26460671090941823,0.24609233398595967,0.21168000000000087,0.13308655053459056,0.05283531061406819,1.322999999999989,0.4963928003564779,8.872289816304805,0.005081458650649058,1.5520080292324976,0.0012430080520900479
2.700000,101.013146,15.162437,25.022415,0.015522,943.399963,56.565273,791.133096,8.865193,598.325022,1.659432,4922.819851,78.663430,56.73597695707199,0.015546388646339579,0.6530469594272522,1.335953406272271,0.32280727384250657,0.03476322749369748,0.001711433468695935,2.4749766954147126e-05,0.2700088794050989,0.247593732961624,0.21600000000000094,0.13594044495995306,0.0535630279960336,1.349999999999988,0.5197658287633989,8.872289816304805,0.00538537843730168,1.6763195387166385,0.0013415563527544429
2.754000,101.030504,15.163846,25.021812,0.017548,942.375831,57.589405,790.692949,9.305228,598.281564,1.700860,4920.838391,80.659232,57.765816773082065,0.017575900436159104,0.6690212959968358,1.362402868349928,0.331899154124308,0.03476322749369748,0.0018230981636393922,2.7409528502916575e-05,0.2754115564135204,0.2535991483843346,0.22032000000000102,0.14164821939556432,0.0564743553708617,1.3769999999999871,0.5483986538962534,9.312595142767663,0.005543716594468697,1.7198116763816294,0.0013760643630058543
2.808000,101.053912,15.167438,25.021210,0.019678,941.350067,58.611671,790.238048,9.760015,598.149021,1.831271,4918.650935,82.860454,58.79453900362428,0.01970875703502512,0.6852477079080461,1.388841687087359,0.33493006923573476,0.03826171622175585,0.0019374820491910448,3.0393959282023267e-05,0.280814807650491,0.2596043471714806,0.2246400000000011,0.14460612472938986,0.05720233627828917,1.4039999999999861,0.5778591258157708,9.7674961310802,0.005543716594468697,1.8523906809407102,0.001411413798266464
2.862000,101.068214,15.170301,25.025114,0.022516,940.839069,59.121263,789.932783,10.065101,598.057917,1.919533,4917.360042,84.164751,59.308495433389346,0.022549731251972543,0.7016164337421955,1.4152705972402673,0.3470570501456223,0.039668352394445605,0.00211590416345172,3.38771246746749e-05,0.28621921248054993,0.26110565582699474,0.22896000000000116,0.14756405254228916,0.05865860858166806,1.4309999999999852,0.6078231835597276,10.072925462326767,0.005708556866939696,1.9436138430604208,0.0015307899014886665
2.916000,101.082504,15.171709,25.027515,0.024843,939.818059,60.141557,789.622229,10.375594,598.011003,1.964117,4915.645086,85.913962,60.335575933688446,0.02488035222727064,0.7292668856753011,1.4416905136213625,0.35918636329502757,0.040383971692369,0.0021772229938978593,3.7838553115453605e-05,0.2916241363836852,0.2641089036442256,0.23328000000000124,0.15363536601277977,0.06157135653975433,1.4579999999999842,0.6282192890868129,10.383652854916992,0.005882031018753363,1.99064978130036,0.0016528503231552686
2.970000,101.102851,15.172387,25.029917,0.027209,938.279509,61.679367,789.306222,10.691411,597.911207,2.061541,4913.285829,88.274665,61.874126193188005,0.0272511465918279,0.7404145362044162,1.4681023512934568,0.3652514867247964,0.0411241329746348,0.002367750723651193,4.205413578503283e-05,0.2970293267722618,0.26711229554029486,0.2376000000000013,0.15363536601277977,0.06521257113362808,1.4849999999999832,0.6649208925678688,10.699660282326471,0.005882031018753363,2.0905693697300105,0.0017768502820852366
3.024000,101.129249,15.175979,25.030819,0.030432,937.261463,62.695914,788.657245,11.340190,597.759120,2.210401,4910.670217,90.890819,62.89845028396556,0.030478441054686,0.751719380396516,1.4945004756431717,0.3652514867247964,0.042622792932751556,0.002565050043539981,4.67345139306188e-05,0.3024367261628953,0.2716178067626681,0.24192000000000138,0.15991354719009065,0.06594089397981667,1.5119999999999822,0.7026834326200652,11.348824127324965,0.0060686881557275255,2.2427020467374557,0.0018225343355407115
3.078000,101.146533,15.180299,25.030220,0.031769,935.733406,64.223972,788.329778,11.667309,597.705514,2.262665,4908.407163,93.198918,64.43288996681726,0.03182056488506804,0.7862823967886778,1.5208868967382105,0.3743539895488559,0.042622792932751556,0.0029130961485304896,5.1808464707231635e-05,0.3078453079698271,0.2776254558412348,0.24624000000000146,0.16629548921881696,0.06594089397981667,1.5389999999999813,0.7192009602161092,11.676668677808324,0.006446374181336896,2.2964460321194116,0.0019605035945160242
3.132000,101.166840,15.183890,25.032625,0.034477,935.225748,64.731629,787.658871,12.337924,597.591937,2.373528,4906.355030,95.284685,64.94381650974267,0.034534485242006835,0.8154857371392854,1.5472636230238601,0.3804232180775684,0.042622792932751556,0.003205182056847635,5.7247747470147216e-05,0.3132546497534349,0.28062938877398674,0.2505600000000015,0.16956426579088463,0.06666966639162114,1.5659999999999803,0.7417711382437058,12.348152919755655,0.007023999655621926,2.410166827959814,0.002103884097522947
3.186000,101.184101,15.186752,25.033532,0.038204,934.731534,65.224277,787.320577,12.676218,597.417487,2.544246,4904.848206,96.824872,65.45447682269109,0.03826663065714887,0.8449127249832273,1.5736301145728007,0.3895289273833603,0.044188401434934355,0.003205182056847635,6.309827228426466e-05,0.3186670951068601,0.28513524351524283,0.2548800000000013,0.18601097281163584,0.06812757013728689,1.5929999999999793,0.764834875455758,12.686446803204824,0.007023999655621926,2.5846680075889963,0.002155080837725787
3.240000,101.204386,15.191072,25.037444,0.041285,933.724374,66.229848,786.634272,13.362522,597.356878,2.601767,4902.367871,99.350149,66.47499432814787,0.041354729261384046,0.8805972307501773,1.5999861953788563,0.39560058525728375,0.04577802670672529,0.003205182056847635,6.956344969540456e-05,0.32408181352190274,0.28663736370874165,0.25920000000000115,0.19936786066746362,0.06812757013728689,1.6199999999999783,0.7825771147256686,13.373377594866117,0.007650070988547828,2.645488500595502,0.0023666201918275554
3.294000,101.215550,15.195392,25.039856,0.043657,932.711703,67.240911,786.462105,13.534610,597.293866,2.662401,4900.906026,100.845065,67.4944332416348,0.04373338700134401,0.9107034052731863,1.6263329651349991,0.410782615643115,0.0473858445375603,0.0032853571908985596,7.642142078060546e-05,0.3294981090682057,0.28964220017593595,0.263520000000001,0.20613669522186717,0.06812757013728689,1.6469999999999774,0.8066128528309614,13.546406103555558,0.008511052266816383,2.708715967424558,0.002581687822180052
3.348000,101.235816,15.197524,25.040772,0.047963,932.711703,67.239297,786.113475,13.882913,596.977015,2.974938,4899.593061,102.166608,67.4944332416348,0.048047101000928294,0.9288227558773424,1.6526718860725316,0.4168562477888082,0.04899961671171416,0.00361227668255359,8.385975432201674e-05,0.3349215852244993,0.2941493929064161,0.2678400000000008,0.20613669522186717,0.07031583077272456,1.6739999999999764,0.8431535451093132,13.89503651366926,0.008511052266816383,3.0256276510117974,0.002642545991764769
3.402000,101.249996,15.200385,25.041693,0.049779,931.191417,68.757139,785.938073,14.058231,596.911599,3.038530,4897.613824,104.178500,69.02156652722687,0.04987103954478813,0.9592899947481511,1.67900150662289,0.4290055787801971,0.051444522870299186,0.0036966279045449737,9.171131849938163e-05,0.3403498558605195,0.2986569680421469,0.2721600000000006,0.21298307836079922,0.07177500717582956,1.7009999999999754,0.8679657868058408,14.070660327513329,0.008732854686909975,3.0912892110257557,0.0028884838811808733
3.456000,101.267204,15.202516,25.045621,0.054406,929.673778,70.273103,785.578989,14.417143,596.845297,3.100197,4895.281122,106.568642,70.54623083339392,0.054505646352912676,1.0023966281322834,1.7053229250618394,0.4381188579394837,0.053118956152056925,0.003867464959013395,0.00010010766279079007,0.34578025475193874,0.30015957819018546,0.27648000000000045,0.22000919429763902,0.07396401757073366,1.7279999999999744,0.8806323869592827,14.42974337939539,0.008732854686909975,3.1577785360502797,0.003075991118100477
3.510000,101.284402,15.204647,25.048052,0.058217,929.677330,70.267021,785.214942,14.781103,596.571930,3.369744,4894.030299,107.839168,70.54623083339392,0.05832664840562648,1.027258344719658,1.7316352360476566,0.4472335977095761,0.05564871487218517,0.00395506071045376,0.00010932605470887282,0.3512170551273268,0.3031654334827277,0.28080000000000027,0.22356074419865446,0.07615343444780427,1.7549999999999735,0.9127905257569209,14.794021253182656,0.00896350058305161,3.431342840811083,0.003272437871221931
3.564000,101.304624,15.207507,25.045982,0.061281,927.152463,72.790160,785.030677,14.965368,596.502115,3.436485,4891.010501,110.878029,73.08190601606846,0.06140039059749885,1.0523651538048782,1.7579358935403064,0.45331188570235575,0.05737750644836674,0.00395506071045376,0.0001190502970455913,0.3566620892094206,0.31067978201223556,0.2851200000000001,0.23436885800832277,0.07761337555795034,1.7819999999999725,0.945834712996074,14.978752743487421,0.009429272004801512,3.5012261242104015,0.0033409946912289538
3.618000,101.321796,15.211827,25.046929,0.062323,926.143842,73.798781,784.840808,15.155057,596.291962,3.645586,4889.238960,112.707440,74.09425803399188,0.0624522786724333,1.0967517125679258,1.7842265454039923,0.4624306934402777,0.05737750644836674,0.0041357782164841254,0.00012910969015934162,0.36211727827455353,0.31518822459840246,0.2894399999999999,0.2381000165797598,0.07761337555795034,1.8089999999999715,0.9593514310606849,15.170023544437859,0.01083120530562854,3.7117432945323734,0.003705211569095222
3.672000,101.338957,15.215416,25.046384,0.065678,925.140084,74.802538,784.455116,15.540470,596.149702,3.784480,4887.208411,114.782763,75.10552949407614,0.06581766455512118,1.1351003560192727,1.810508109258197,0.4715509584218534,0.05737750644836674,0.004414348361801255,0.00013944381821456237,0.3675837703628952,0.3211995293675359,0.29375999999999974,0.24561357733999062,0.07834370400080157,1.8359999999999705,0.9799271657746548,15.556425447018832,0.011541388680016734,3.854154677863865,0.003857141711837831
3.726000,101.353070,15.219006,25.042851,0.065668,925.151431,74.791191,784.262007,15.733391,595.858837,4.075345,4886.283521,115.765780,75.10552949407614,0.06581766455512118,1.1800788111794567,1.8367824145732323,0.48371248739341216,0.05737750644836674,0.004601992091936682,0.00015008292393534864,0.3730663346957164,0.3302157882019862,0.29807999999999957,0.2569608835448042,0.07907409126723694,1.8629999999999696,0.99377797922139,15.750255983772915,0.012263079998638125,4.14525831675299,0.004095337539495177
3.780000,101.376294,15.222595,25.042338,0.069368,923.636517,76.300666,783.679796,16.315602,595.707591,4.222880,4883.332741,118.747712,76.62044369360319,0.06952944606878167,1.212436135803992,1.8630470945787156,0.48675307949122754,0.06281685971118771,0.004601992091936682,0.00016107557058601867,0.37856463385694117,0.3362261908118627,0.3023999999999994,0.2569608835448042,0.0798047281948068,1.8899999999999686,1.021983458722757,16.332953915464834,0.012749532793174416,4.296671880564386,0.004262532711268032
3.834000,101.399505,15.224723,25.047853,0.074515,922.631822,77.303512,783.083088,16.912109,595.473072,4.452240,4880.699658,121.425478,77.6290240187316,0.07468793431664586,1.2517535163565738,1.889299236962289,0.48979436831168016,0.06466617408697722,0.004802537396216799,0.00017274976388218112,0.3840789066431017,0.3362261908118627,0.3067199999999992,0.2608456727708181,0.08199699679298486,1.9169999999999676,1.0436174276951729,16.92991494110438,0.013002962737599523,4.5316208590328495,0.004693288589294303
3.888000,101.416619,15.226850,25.048885,0.079939,922.139742,77.794658,782.480277,17.514921,595.312581,4.607295,4878.674373,123.425462,78.13291127482063,0.08012410352671749,1.2583559217411444,1.915539761747927,0.4989211871092448,0.06559972118992688,0.004802537396216799,0.0001852092141863966,0.38961965689432015,0.34073508736538966,0.31103999999999904,0.27265318826190793,0.08418983114218255,1.9439999999999666,1.102521327746405,17.533244344005794,0.013521164844701826,4.692291447114849,0.004872031309794947
3.942000,101.436764,15.230439,25.051456,0.081382,921.644008,78.288519,782.076488,17.918497,594.982449,4.935971,4876.733963,125.396245,78.63654204717456,0.081580560170992,1.2916188988251747,1.9417705001400138,0.5050067050497579,0.06747277812879826,0.005015132445168239,0.0001982370299400469,0.39519723409856766,0.34374127191445686,0.31535999999999886,0.2805501902032534,0.08492082290768091,1.9709999999999657,1.1324106532254248,17.937562526612492,0.01405060854463515,5.022994390837754,0.005442944482949543
3.996000,101.459940,15.232566,25.054070,0.090449,919.644147,80.286490,781.668624,18.326361,594.813433,5.095905,4873.587691,128.543792,80.64838838981923,0.09066142816338003,1.3116994229135015,1.9679896327229054,0.5080499827860161,0.06936362634081082,0.005015132445168239,0.00021231419656354532,0.40081807080571313,0.3467477683429513,0.3196799999999987,0.2925350442905753,0.08711436766929936,1.9979999999999647,1.1782156375066302,18.34569849290746,0.014322047019431381,5.192111346727376,0.005544484914897246
4.050000,101.477017,15.236886,25.052205,0.091989,918.146227,81.779551,781.668624,18.326141,594.557228,5.350556,4871.609182,130.566480,82.15443338783363,0.09221582199696715,1.3522695307104977,1.994198809878647,0.5171816276478061,0.07422239119745178,0.005235048121180546,0.00022716174111926665,0.4064692919594059,0.3542638775095663,0.3239999999999985,0.30066019577341785,0.08711436766929936,2.0249999999999657,1.201607944653874,18.34569849290746,0.014322047019431381,5.448628568093788,0.005856809602939933
4.104000,101.497125,15.239743,25.051917,0.093657,917.653082,82.270727,781.244311,18.750343,594.211740,5.694362,4869.593411,132.596910,82.65590654699844,0.09389872602392944,1.3795462311567919,2.020395846308008,0.5232712925883439,0.07619105634578742,0.005346274129123332,0.0002422142870799594,0.41219329079957706,0.36027666535965824,0.32831999999999834,0.30898885187851577,0.08857744561006313,2.0519999999999667,1.241225481993947,18.770561133821836,0.01487191482594693,5.794553132475653,0.006292796102423169
4.158000,101.517220,15.241136,25.054705,0.097162,915.654107,84.269702,781.244587,18.749729,593.949938,5.952642,4867.120427,135.143821,84.65912281654917,0.09741967325764381,1.4345417740140294,2.0465822102156177,0.5293620762117599,0.07619105634578742,0.0056837733074716,0.00025770055470640795,0.41798804443703835,0.36328284366482094,0.33263999999999816,0.31322935671259555,0.09150435446123682,2.0789999999999678,1.249293356649129,18.770561133821836,0.01514800683502809,6.0569348328442825,0.006872954741568623
