Time (s),ATP_pool (mM),Spo0A (mM),Spo0A_P (mM),RapA (mM),SigmaH (mM),Septum (mM),SigmaF (mM),SigmaE (mM),SigmaG (mM),SigmaK (mM),Forespore (mM),GTP_pool (mM),Mother_cell (mM),Cortex (mM),Inner_coat (mM),Outer_coat (mM),Mature_spore (mM),ADP_pool (mM),GDP_pool (mM),Nutrients (mM),Cell_density (mM),KinA_kinase (mM),KinA_P (mM),Spo0F (mM),Spo0F_P (mM),Spo0B (mM),T_KinA_activation (firings),T_sigmaE_feedback (firings),T_sigmaG_transcription (firings),T_sigmaK_transcription (firings),T_forespore_formation (firings),T_mother_cell_formation (firings),T_cortex_synthesis (firings),T_inner_coat_synthesis (firings),T_outer_coat_synthesis (firings),T_spore_maturation (firings),Source_nutrient_depletion (firings),T_Spo0F_phosphorylation (firings),Source_ATP_regen (firings),Source_GTP_regen (firings),Source_cell_density (firings),T_Spo0F_dephosphorylation (firings),T_Spo0A_phosphorylation (firings),T_Spo0A_dephosphorylation (firings),T_sigmaH_transcription (firings),T_septation (firings),T_sigmaF_activation (firings),T_sigmaE_activation (firings)
2.160000,5345.565929,25.000000,0.000000,5.000000,0.000000,0.000000,0.000000,4.000000,0.000000,0.000000,0.000000,5254.150845,0.000000,0.000000,0.000000,0.000000,0.000000,995.000000,999.000000,99.784000,1.021600,10.000000,0.000000,20.000000,0.000000,15.000000,0,0,0,0,0,0,0,0,0,0,0.21599999999999892,0,8.639148235958883,314.1508449439595,0.021600000000000025,0,0,0,0,0,0,4
2.214000,5354.204206,25.000000,0.000000,5.000000,0.000000,0.000000,0.000000,4.000000,0.000000,0.000000,0.000000,5262.003824,0.000000,0.000000,0.000000,0.000000,0.000000,995.000000,999.000000,99.778600,1.022140,10.000000,0.000000,20.000000,0.000000,15.000000,0,0,0,0,0,0,0,0,0,0,0.22139999999999882,0,8.855105146531082,322.0038235102213,0.022140000000000035,0,0,0,0,0,0,4
2.268000,5362.842440,25.000000,0.000000,5.000000,0.000000,0.000000,0.000000,4.000000,0.000000,0.000000,0.000000,5269.856763,0.000000,0.000000,0.000000,0.000000,0.000000,995.000000,999.000000,99.773200,1.022680,10.000000,0.000000,20.000000,0.000000,15.000000,0,0,0,0,0,0,0,0,0,0,0.22679999999999872,0,9.07106099245246,329.8567633619077,0.022680000000000044,0,0,0,0,0,0,4
2.322000,5371.480631,25.000000,0.000000,5.000000,0.000000,0.000000,0.000000,4.000000,0.000000,0.000000,0.000000,5277.709664,0.000000,0.000000,0.000000,0.000000,0.000000,995.000000,999.000000,99.767800,1.023220,10.000000,0.000000,20.000000,0.000000,15.000000,0,0,0,0,0,0,0,0,0,0,0.23219999999999863,0,9.287015773618267,337.7096644952098,0.023220000000000053,0,0,0,0,0,0,4
2.376000,5380.118780,25.000000,0.000000,5.000000,0.000000,0.000000,0.000000,4.000000,0.000000,0.000000,0.000000,5285.562527,0.000000,0.000000,0.000000,0.000000,0.000000,995.000000,999.000000,99.762400,1.023760,10.000000,0.000000,20.000000,0.000000,15.000000,0,0,0,0,0,0,0,0,0,0,0.23759999999999853,0,9.502969489923736,345.5625269063178,0.023760000000000062,0,0,0,0,0,0,4
2.430000,5388.756886,25.000000,0.000000,5.000000,0.000000,0.000000,0.000000,4.000000,0.000000,0.000000,0.000000,5293.415351,0.000000,0.000000,0.000000,0.000000,0.000000,995.000000,999.000000,99.757000,1.024300,10.000000,0.000000,20.000000,0.000000,15.000000,0,0,0,0,0,0,0,0,0,0,0.24299999999999844,0,9.718922141264093,353.4153505914216,0.02430000000000007,0,0,0,0,0,0,4
2.484000,5397.394949,25.000000,0.000000,5.000000,0.000000,0.000000,0.000000,4.000000,0.000000,0.000000,0.000000,5301.268136,0.000000,0.000000,0.000000,0.000000,0.000000,995.000000,999.000000,99.751600,1.024840,10.000000,0.000000,20.000000,0.000000,15.000000,0,0,0,0,0,0,0,0,0,0,0.24839999999999834,0,9.934873727534537,361.26813554671054,0.02484000000000008,0,0,0,0,0,0,4
2.538000,5406.032970,25.000000,0.000000,5.000000,0.000000,0.000000,0.000000,4.000000,0.000000,0.000000,0.000000,5309.120882,0.000000,0.000000,0.000000,0.000000,0.000000,995.000000,999.000000,99.746200,1.025380,10.000000,0.000000,20.000000,0.000000,15.000000,0,0,0,0,0,0,0,0,0,0,0.25379999999999825,0,10.150824248630265,369.12088176837335,0.02538000000000009,0,0,0,0,0,0,4
2.592000,5414.670948,25.000000,0.000000,5.000000,0.000000,0.000000,0.000000,4.000000,0.000000,0.000000,0.000000,5316.973589,0.000000,0.000000,0.000000,0.000000,0.000000,995.000000,999.000000,99.740800,1.025920,10.000000,0.000000,20.000000,0.000000,15.000000,0,0,0,0,0,0,0,0,0,0,0.25919999999999815,0,10.366773704446445,376.9735892525982,0.0259200000000001,0,0,0,0,0,0,4
2.646000,5423.308884,25.000000,0.000000,5.000000,0.000000,0.000000,0.000000,4.000000,0.000000,0.000000,0.000000,5324.826258,0.000000,0.000000,0.000000,0.000000,0.000000,995.000000,999.000000,99.735400,1.026460,10.000000,0.000000,20.000000,0.000000,15.000000,0,0,0,0,0,0,0,0,0,0,0.26459999999999806,0,10.582722094878243,384.8262579955726,0.02646000000000011,0,0,0,0,0,0,4
2.700000,5431.946777,25.000000,0.000000,5.000000,0.000000,0.000000,0.000000,4.000000,0.000000,0.000000,0.000000,5332.678888,0.000000,0.000000,0.000000,0.000000,0.000000,995.000000,999.000000,99.730000,1.027000,10.000000,0.000000,20.000000,0.000000,15.000000,0,0,0,0,0,0,0,0,0,0,0.26999999999999796,0,10.798669419820795,392.6788879934837,0.027000000000000118,0,0,0,0,0,0,4
2.754000,5440.584627,25.000000,0.000000,5.000000,0.000000,0.000000,0.000000,4.000000,0.000000,0.000000,0.000000,5340.531479,0.000000,0.000000,0.000000,0.000000,0.000000,995.000000,999.000000,99.724600,1.027540,10.000000,0.000000,20.000000,0.000000,15.000000,0,0,0,0,0,0,0,0,0,0,0.27539999999999787,0,11.014615679169236,400.531479242518,0.027540000000000127,0,0,0,0,0,0,4
2.808000,5449.222435,25.000000,0.000000,5.000000,0.000000,0.000000,0.000000,4.000000,0.000000,0.000000,0.000000,5348.384032,0.000000,0.000000,0.000000,0.000000,0.000000,995.000000,999.000000,99.719200,1.028080,10.000000,0.000000,20.000000,0.000000,15.000000,0,0,0,0,0,0,0,0,0,0,0.2807999999999978,0,11.230560872818675,408.3840317388612,0.028080000000000136,0,0,0,0,0,0,4
2.862000,5457.860200,25.000000,0.000000,5.000000,0.000000,0.000000,0.000000,4.000000,0.000000,0.000000,0.000000,5356.236545,0.000000,0.000000,0.000000,0.000000,0.000000,995.000000,999.000000,99.713800,1.028620,10.000000,0.000000,20.000000,0.000000,15.000000,0,0,0,0,0,0,0,0,0,0,0.2861999999999977,0,11.446505000664208,416.2365454786989,0.028620000000000145,0,0,0,0,0,0,4
