Time (s),CI_Gene (mM),Energy_ATP (mM),RecA_Inactive (mM),RecA_Active (mM),DNA_Damage (mM),CII_Gene (mM),CI_mRNA (mM),CII_mRNA (mM),CII_Protein (mM),cAMP (mM),ppGpp (mM),Metabolic_Health (mM),DnaA (mM),FtsZ (mM),Cell_Cycle_Phase (mM),CIII_Protein (mM),CI_Cleaved (mM),CI_Intact (mM),Cro_Gene (mM),Cro_mRNA (mM),Cro_Protein (mM),CI_Dimer (mM),Cro_Dimer (mM),CI_Transcription (firings),Cro_Protein_Decay (firings),CI_Dimer_Decay (firings),CI_Translation (firings),Cro_Dimer_Decay (firings),DNA_Damage_UV (firings),RecA_Activation (firings),RecA_Deactivation (firings),DNA_Repair (firings),RecA_CI_Cleavage (firings),CII_Transcription (firings),CI_Dimerization (firings),CII_Translation (firings),CII_Degradation (firings),T33 (firings),FtsZ_Production (firings),CIII_Synthesis (firings),T37 (firings),T38 (firings),T39 (firings),CI_mRNA_Decay (firings),cAMP_Production (firings),ppGpp_Production (firings),Metabolic_Health_Update (firings),Metabolic_Health_Decay (firings),DnaA_Production (firings),FtsZ_Decay (firings),Cell_Cycle_Phase_Update (firings),Cell_Cycle_Phase_Decay (firings),ATP_Production (firings),ATP_Consumption (firings),CI_Protein_Decay (firings),Cro_Transcription (firings),Cro_Translation (firings),Cro_Dimerization (firings),Cro_mRNA_Decay (firings)
15.534600,1.000000,60.000000,100.000000,0.000000,0.000000,1.000000,0.500000,0.000000,0.000000,10.000000,5.000000,2.000000,8.000000,2.000000,4.000000,10.000000,0.000000,1.000000,1.000000,0.500000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
15.535600,1.000000,60.000000,100.000000,0.000000,0.000000,1.000000,0.500000,0.000000,0.000000,10.000000,5.000000,2.000000,8.000000,2.000000,4.000000,10.000000,0.000000,1.000000,1.000000,0.500000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
16.035600,1.000000,60.000000,100.000000,0.000000,0.000000,1.000000,0.500000,0.000000,0.000000,10.000000,5.000000,2.000000,8.000000,2.000000,4.000000,10.000000,0.000000,1.000000,1.000000,0.500000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
16.036600,1.000000,60.000000,100.000000,0.000000,0.000000,1.000000,0.500000,0.000000,0.000000,10.000000,5.000000,2.000000,8.000000,2.000000,4.000000,10.000000,0.000000,1.000000,1.000000,0.500000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
16.536600,1.000000,60.000000,100.000000,0.000000,0.000000,1.000000,0.500000,0.000000,0.000000,10.000000,5.000000,2.000000,8.000000,2.000000,4.000000,10.000000,0.000000,1.000000,1.000000,0.500000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
16.537600,1.000000,60.000000,100.000000,0.000000,0.000000,1.000000,0.500000,0.000000,0.000000,10.000000,5.000000,2.000000,8.000000,2.000000,4.000000,10.000000,0.000000,1.000000,1.000000,0.500000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
17.037600,1.000000,60.000000,100.000000,0.000000,0.000000,1.000000,0.500000,0.000000,0.000000,10.000000,5.000000,2.000000,8.000000,2.000000,4.000000,10.000000,0.000000,1.000000,1.000000,0.500000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
17.038600,1.000000,60.000000,100.000000,0.000000,0.000000,1.000000,0.500000,0.000000,0.000000,10.000000,5.000000,2.000000,8.000000,2.000000,4.000000,10.000000,0.000000,1.000000,1.000000,0.500000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
17.538600,1.000000,60.000000,100.000000,0.000000,0.000000,1.000000,0.500000,0.000000,0.000000,10.000000,5.000000,2.000000,8.000000,2.000000,4.000000,10.000000,0.000000,1.000000,1.000000,0.500000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
17.539600,1.000000,60.000000,100.000000,0.000000,0.000000,1.000000,0.500000,0.000000,0.000000,10.000000,5.000000,2.000000,8.000000,2.000000,4.000000,10.000000,0.000000,1.000000,1.000000,0.500000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
18.039600,1.000000,60.000000,100.000000,0.000000,0.000000,1.000000,0.500000,0.000000,0.000000,10.000000,5.000000,2.000000,8.000000,2.000000,4.000000,10.000000,0.000000,1.000000,1.000000,0.500000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
18.040600,1.000000,60.000000,100.000000,0.000000,0.000000,1.000000,0.500000,0.000000,0.000000,10.000000,5.000000,2.000000,8.000000,2.000000,4.000000,10.000000,0.000000,1.000000,1.000000,0.500000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
18.540600,1.000000,60.000000,100.000000,0.000000,0.000000,1.000000,0.500000,0.000000,0.000000,10.000000,5.000000,2.000000,8.000000,2.000000,4.000000,10.000000,0.000000,1.000000,1.000000,0.500000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
18.541600,1.000000,60.000000,100.000000,0.000000,0.000000,1.000000,0.500000,0.000000,0.000000,10.000000,5.000000,2.000000,8.000000,2.000000,4.000000,10.000000,0.000000,1.000000,1.000000,0.500000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
19.041600,1.000000,60.000000,100.000000,0.000000,0.000000,1.000000,0.500000,0.000000,0.000000,10.000000,5.000000,2.000000,8.000000,2.000000,4.000000,10.000000,0.000000,1.000000,1.000000,0.500000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
19.042600,1.000000,60.000000,100.000000,0.000000,0.000000,1.000000,0.500000,0.000000,0.000000,10.000000,5.000000,2.000000,8.000000,2.000000,4.000000,10.000000,0.000000,1.000000,1.000000,0.500000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
19.542600,1.000000,60.000000,100.000000,0.000000,0.000000,1.000000,0.500000,0.000000,0.000000,10.000000,5.000000,2.000000,8.000000,2.000000,4.000000,10.000000,0.000000,1.000000,1.000000,0.500000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
19.543600,1.000000,60.000000,100.000000,0.000000,0.000000,1.000000,0.500000,0.000000,0.000000,10.000000,5.000000,2.000000,8.000000,2.000000,4.000000,10.000000,0.000000,1.000000,1.000000,0.500000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
20.043600,1.000000,60.000000,100.000000,0.000000,0.000000,1.000000,0.500000,0.000000,0.000000,10.000000,5.000000,2.000000,8.000000,2.000000,4.000000,10.000000,0.000000,1.000000,1.000000,0.500000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
20.044600,1.000000,60.000000,100.000000,0.000000,0.000000,1.000000,0.500000,0.000000,0.000000,10.000000,5.000000,2.000000,8.000000,2.000000,4.000000,10.000000,0.000000,1.000000,1.000000,0.500000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
20.544600,1.000000,60.000000,100.000000,0.000000,0.000000,1.000000,0.500000,0.000000,0.000000,10.000000,5.000000,2.000000,8.000000,2.000000,4.000000,10.000000,0.000000,1.000000,1.000000,0.500000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
20.545600,1.000000,60.000000,100.000000,0.000000,0.000000,1.000000,0.500000,0.000000,0.000000,10.000000,5.000000,2.000000,8.000000,2.000000,4.000000,10.000000,0.000000,1.000000,1.000000,0.500000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
21.045600,1.000000,60.000000,100.000000,0.000000,0.000000,1.000000,0.500000,0.000000,0.000000,10.000000,5.000000,2.000000,8.000000,2.000000,4.000000,10.000000,0.000000,1.000000,1.000000,0.500000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
21.046600,1.000000,60.000000,100.000000,0.000000,0.000000,1.000000,0.500000,0.000000,0.000000,10.000000,5.000000,2.000000,8.000000,2.000000,4.000000,10.000000,0.000000,1.000000,1.000000,0.500000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
21.546600,1.000000,60.000000,100.000000,0.000000,0.000000,1.000000,0.500000,0.000000,0.000000,10.000000,5.000000,2.000000,8.000000,2.000000,4.000000,10.000000,0.000000,1.000000,1.000000,0.500000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
21.547600,1.000000,60.000000,100.000000,0.000000,0.000000,1.000000,0.500000,0.000000,0.000000,10.000000,5.000000,2.000000,8.000000,2.000000,4.000000,10.000000,0.000000,1.000000,1.000000,0.500000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
22.047600,1.000000,60.000000,100.000000,0.000000,0.000000,1.000000,0.500000,0.000000,0.000000,10.000000,5.000000,2.000000,8.000000,2.000000,4.000000,10.000000,0.000000,1.000000,1.000000,0.500000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
22.048600,1.000000,60.000000,100.000000,0.000000,0.000000,1.000000,0.500000,0.000000,0.000000,10.000000,5.000000,2.000000,8.000000,2.000000,4.000000,10.000000,0.000000,1.000000,1.000000,0.500000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
22.548600,1.000000,60.000000,100.000000,0.000000,0.000000,1.000000,0.500000,0.000000,0.000000,10.000000,5.000000,2.000000,8.000000,2.000000,4.000000,10.000000,0.000000,1.000000,1.000000,0.500000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
22.549600,1.000000,60.000000,100.000000,0.000000,0.000000,1.000000,0.500000,0.000000,0.000000,10.000000,5.000000,2.000000,8.000000,2.000000,4.000000,10.000000,0.000000,1.000000,1.000000,0.500000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
23.049600,1.000000,60.000000,100.000000,0.000000,0.000000,1.000000,0.500000,0.000000,0.000000,10.000000,5.000000,2.000000,8.000000,2.000000,4.000000,10.000000,0.000000,1.000000,1.000000,0.500000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
23.050600,1.000000,60.000000,100.000000,0.000000,0.000000,1.000000,1.500000,0.000000,0.000000,10.000000,5.000000,2.000000,8.000000,2.000000,4.000000,10.000000,0.000000,1.000000,1.000000,0.500000,0.000000,0.000000,0.000000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
23.550600,1.000000,60.000000,100.000000,0.000000,0.000000,1.000000,1.500000,0.000000,0.000000,10.000000,5.000000,2.000000,8.000000,2.000000,4.000000,10.000000,0.000000,1.000000,1.000000,0.500000,0.000000,0.000000,0.000000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
23.551600,1.000000,60.000000,100.000000,0.000000,0.000000,1.000000,1.500000,0.000000,0.000000,10.000000,5.000000,2.000000,8.000000,2.000000,4.000000,10.000000,0.000000,1.000000,1.000000,0.500000,0.000000,0.000000,0.000000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
24.051600,1.000000,60.000000,100.000000,0.000000,0.000000,1.000000,1.500000,0.000000,0.000000,10.000000,5.000000,2.000000,8.000000,2.000000,4.000000,10.000000,0.000000,1.000000,1.000000,0.500000,0.000000,0.000000,0.000000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
24.052600,1.000000,70.000000,100.000000,0.000000,0.000000,1.000000,1.500000,0.000000,0.000000,10.000000,5.000000,2.000000,8.000000,2.000000,4.000000,10.000000,0.000000,1.000000,1.000000,0.500000,0.000000,0.000000,0.000000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
24.552600,1.000000,70.000000,100.000000,0.000000,0.000000,1.000000,1.500000,0.000000,0.000000,10.000000,5.000000,2.000000,8.000000,2.000000,4.000000,10.000000,0.000000,1.000000,1.000000,0.500000,0.000000,0.000000,0.000000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
24.553457,1.000000,70.000000,100.000000,0.000000,0.000000,1.000000,1.500000,0.000000,0.000000,10.000000,5.000000,2.000000,8.000000,2.000000,4.000000,10.000000,0.000000,1.000000,1.000000,0.500000,0.000000,0.000000,0.000000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
25.053457,1.000000,70.000000,100.000000,0.000000,0.000000,1.000000,1.500000,0.000000,0.000000,10.000000,5.000000,2.000000,8.000000,2.000000,4.000000,10.000000,0.000000,1.000000,1.000000,0.500000,0.000000,0.000000,0.000000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
25.054314,1.000000,70.000000,100.000000,0.000000,0.000000,1.000000,1.500000,0.000000,0.000000,10.000000,5.000000,2.000000,8.000000,2.000000,4.000000,10.000000,0.000000,1.000000,1.000000,0.500000,0.000000,0.000000,0.000000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
25.554314,1.000000,70.000000,100.000000,0.000000,0.000000,1.000000,1.500000,0.000000,0.000000,10.000000,5.000000,2.000000,8.000000,2.000000,4.000000,10.000000,0.000000,1.000000,1.000000,0.500000,0.000000,0.000000,0.000000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
25.555171,1.000000,70.000000,100.000000,0.000000,0.000000,1.000000,1.500000,0.000000,0.000000,10.000000,5.000000,2.000000,8.000000,2.000000,4.000000,10.000000,0.000000,1.000000,1.000000,0.500000,0.000000,0.000000,0.000000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
26.055171,1.000000,70.000000,100.000000,0.000000,0.000000,1.000000,1.500000,0.000000,0.000000,10.000000,5.000000,2.000000,8.000000,2.000000,4.000000,10.000000,0.000000,1.000000,1.000000,0.500000,0.000000,0.000000,0.000000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
26.056029,1.000000,70.000000,100.000000,0.000000,0.000000,1.000000,1.500000,0.000000,0.000000,10.000000,5.000000,2.000000,8.000000,2.000000,4.000000,10.000000,0.000000,1.000000,1.000000,0.500000,0.000000,0.000000,0.000000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
26.556029,1.000000,70.000000,100.000000,0.000000,0.000000,1.000000,1.500000,0.000000,0.000000,10.000000,5.000000,2.000000,8.000000,2.000000,4.000000,10.000000,0.000000,1.000000,1.000000,0.500000,0.000000,0.000000,0.000000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
26.556886,1.000000,70.000000,100.000000,0.000000,0.000000,1.000000,1.500000,0.000000,0.000000,10.000000,5.000000,2.000000,8.000000,2.000000,4.000000,10.000000,0.000000,1.000000,1.000000,0.500000,0.000000,0.000000,0.000000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
27.056886,1.000000,70.000000,100.000000,0.000000,0.000000,1.000000,1.500000,0.000000,0.000000,10.000000,5.000000,2.000000,8.000000,2.000000,4.000000,10.000000,0.000000,1.000000,1.000000,0.500000,0.000000,0.000000,0.000000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
27.057743,1.000000,70.000000,100.000000,0.000000,0.000000,1.000000,1.500000,0.000000,0.000000,10.000000,5.000000,2.000000,8.000000,2.000000,4.000000,10.000000,0.000000,1.000000,1.000000,0.500000,0.000000,0.000000,0.000000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
27.557743,1.000000,70.000000,100.000000,0.000000,0.000000,1.000000,1.500000,0.000000,0.000000,10.000000,5.000000,2.000000,8.000000,2.000000,4.000000,10.000000,0.000000,1.000000,1.000000,0.500000,0.000000,0.000000,0.000000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
27.558600,1.000000,70.000000,100.000000,0.000000,0.000000,1.000000,1.500000,0.000000,0.000000,10.000000,5.000000,2.000000,8.000000,2.000000,4.000000,10.000000,0.000000,1.000000,1.000000,0.500000,0.000000,0.000000,0.000000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
28.058600,1.000000,70.000000,100.000000,0.000000,0.000000,1.000000,1.500000,0.000000,0.000000,10.000000,5.000000,2.000000,8.000000,2.000000,4.000000,10.000000,0.000000,1.000000,1.000000,0.500000,0.000000,0.000000,0.000000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
28.059457,1.000000,70.000000,100.000000,0.000000,0.000000,1.000000,1.500000,0.000000,0.000000,10.000000,5.000000,2.000000,8.000000,2.000000,4.000000,10.000000,0.000000,1.000000,1.000000,0.500000,0.000000,0.000000,0.000000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
28.559457,1.000000,70.000000,100.000000,0.000000,0.000000,1.000000,1.500000,0.000000,0.000000,10.000000,5.000000,2.000000,8.000000,2.000000,4.000000,10.000000,0.000000,1.000000,1.000000,0.500000,0.000000,0.000000,0.000000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
28.560314,1.000000,70.000000,100.000000,0.000000,0.000000,1.000000,1.500000,0.000000,0.000000,10.000000,5.000000,2.000000,8.000000,2.000000,4.000000,10.000000,0.000000,1.000000,1.000000,0.500000,0.000000,0.000000,0.000000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
29.060314,1.000000,70.000000,100.000000,0.000000,0.000000,1.000000,1.500000,0.000000,0.000000,10.000000,5.000000,2.000000,8.000000,2.000000,4.000000,10.000000,0.000000,1.000000,1.000000,0.500000,0.000000,0.000000,0.000000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
29.061171,1.000000,70.000000,100.000000,0.000000,0.000000,1.000000,1.500000,0.000000,0.000000,10.000000,5.000000,2.000000,8.000000,2.000000,4.000000,10.000000,0.000000,1.000000,1.000000,0.500000,0.000000,0.000000,0.000000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
29.561171,1.000000,70.000000,100.000000,0.000000,0.000000,1.000000,1.500000,0.000000,0.000000,10.000000,5.000000,2.000000,8.000000,2.000000,4.000000,10.000000,0.000000,1.000000,1.000000,0.500000,0.000000,0.000000,0.000000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
29.562029,1.000000,60.000000,100.000000,0.000000,0.000000,1.000000,1.500000,0.000000,0.000000,10.000000,5.000000,2.000000,8.000000,2.000000,4.000000,10.000000,0.000000,1.000000,1.000000,0.500000,0.000000,0.000000,0.000000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0
30.062029,1.000000,60.000000,100.000000,0.000000,0.000000,1.000000,1.500000,0.000000,0.000000,10.000000,5.000000,2.000000,8.000000,2.000000,4.000000,10.000000,0.000000,1.000000,1.000000,0.500000,0.000000,0.000000,0.000000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0
30.063029,1.000000,60.000000,100.000000,0.000000,0.000000,1.000000,1.500000,0.000000,0.000000,10.000000,5.000000,2.000000,8.000000,2.000000,4.000000,10.000000,0.000000,1.000000,1.000000,0.500000,0.000000,0.000000,0.000000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0
30.563029,1.000000,60.000000,100.000000,0.000000,0.000000,1.000000,1.500000,0.000000,0.000000,10.000000,5.000000,2.000000,8.000000,2.000000,4.000000,10.000000,0.000000,1.000000,1.000000,0.500000,0.000000,0.000000,0.000000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0
30.564029,1.000000,60.000000,100.000000,0.000000,0.000000,1.000000,1.500000,0.000000,0.000000,10.000000,5.000000,2.000000,8.000000,2.000000,4.000000,10.000000,0.000000,1.000000,1.000000,0.500000,0.000000,0.000000,0.000000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0
31.064029,1.000000,60.000000,100.000000,0.000000,0.000000,1.000000,1.500000,0.000000,0.000000,10.000000,5.000000,2.000000,8.000000,2.000000,4.000000,10.000000,0.000000,1.000000,1.000000,0.500000,0.000000,0.000000,0.000000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0
31.065029,1.000000,60.000000,100.000000,0.000000,0.000000,1.000000,1.500000,0.000000,0.000000,10.000000,5.000000,2.000000,8.000000,2.000000,4.000000,10.000000,0.000000,1.000000,1.000000,0.500000,0.000000,0.000000,0.000000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0
31.565029,1.000000,60.000000,100.000000,0.000000,0.000000,1.000000,1.500000,0.000000,0.000000,10.000000,5.000000,2.000000,8.000000,2.000000,4.000000,10.000000,0.000000,1.000000,1.000000,0.500000,0.000000,0.000000,0.000000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0
31.566029,1.000000,60.000000,100.000000,0.000000,0.000000,1.000000,1.500000,0.000000,0.000000,10.000000,5.000000,2.000000,8.000000,2.000000,4.000000,10.000000,0.000000,1.000000,1.000000,0.500000,0.000000,0.000000,0.000000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0
32.066029,1.000000,60.000000,100.000000,0.000000,0.000000,1.000000,1.500000,0.000000,0.000000,10.000000,5.000000,2.000000,8.000000,2.000000,4.000000,10.000000,0.000000,1.000000,1.000000,0.500000,0.000000,0.000000,0.000000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0
32.067029,1.000000,60.000000,100.000000,0.000000,0.000000,1.000000,1.500000,0.000000,0.000000,10.000000,5.000000,2.000000,8.000000,2.000000,4.000000,10.000000,0.000000,1.000000,1.000000,0.500000,0.000000,0.000000,0.000000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0
32.567029,1.000000,60.000000,100.000000,0.000000,0.000000,1.000000,1.500000,0.000000,0.000000,10.000000,5.000000,2.000000,8.000000,2.000000,4.000000,10.000000,0.000000,1.000000,1.000000,0.500000,0.000000,0.000000,0.000000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0
