Time (s),Glucose (mM),ATP (mM),G6P (mM),ADP (mM),Hexokinase (firings)
25.917000,4974.086990,2974.086990,125.913010,125.913010,8639
25.920000,4974.083990,2974.083990,125.916010,125.916010,8640
25.923000,4974.080991,2974.080991,125.919009,125.919009,8641
25.926000,4974.077991,2974.077991,125.922009,125.922009,8642
25.929000,4974.074992,2974.074992,125.925008,125.925008,8643
25.932000,4974.071992,2974.071992,125.928008,125.928008,8644
25.935000,4974.068993,2974.068993,125.931007,125.931007,8645
25.938000,4974.065993,2974.065993,125.934007,125.934007,8646
25.941000,4974.062993,2974.062993,125.937007,125.937007,8647
25.944000,4974.059994,2974.059994,125.940006,125.940006,8648
25.947000,4974.056994,2974.056994,125.943006,125.943006,8649
25.950000,4974.053995,2974.053995,125.946005,125.946005,8650
25.953000,4974.050995,2974.050995,125.949005,125.949005,8651
25.956000,4974.047996,2974.047996,125.952004,125.952004,8652
25.959000,4974.044996,2974.044996,125.955004,125.955004,8653
25.962000,4974.041997,2974.041997,125.958003,125.958003,8654
25.965000,4974.038997,2974.038997,125.961003,125.961003,8655
25.968000,4974.035998,2974.035998,125.964002,125.964002,8656
25.971000,4974.032998,2974.032998,125.967002,125.967002,8657
25.974000,4974.029999,2974.029999,125.970001,125.970001,8658
25.977000,4974.026999,2974.026999,125.973001,125.973001,8659
25.980000,4974.023999,2974.023999,125.976001,125.976001,8660
25.983000,4974.021000,2974.021000,125.979000,125.979000,8661
25.986000,4974.018000,2974.018000,125.982000,125.982000,8662
25.989000,4974.015001,2974.015001,125.984999,125.984999,8663
25.992000,4974.012001,2974.012001,125.987999,125.987999,8664
25.995000,4974.009002,2974.009002,125.990998,125.990998,8665
25.998000,4974.006002,2974.006002,125.993998,125.993998,8666
26.001000,4974.003003,2974.003003,125.996997,125.996997,8667
26.004000,4974.000003,2974.000003,125.999997,125.999997,8668
26.007000,4973.997004,2973.997004,126.002996,126.002996,8669
26.010000,4973.994004,2973.994004,126.005996,126.005996,8670
26.013000,4973.991005,2973.991005,126.008995,126.008995,8671
26.016000,4973.988005,2973.988005,126.011995,126.011995,8672
26.019000,4973.985006,2973.985006,126.014994,126.014994,8673
26.022000,4973.982006,2973.982006,126.017994,126.017994,8674
26.025000,4973.979006,2973.979006,126.020994,126.020994,8675
26.028000,4973.976007,2973.976007,126.023993,126.023993,8676
26.031000,4973.973007,2973.973007,126.026993,126.026993,8677
26.034000,4973.970008,2973.970008,126.029992,126.029992,8678
26.037000,4973.967008,2973.967008,126.032992,126.032992,8679
26.040000,4973.964009,2973.964009,126.035991,126.035991,8680
26.043000,4973.961009,2973.961009,126.038991,126.038991,8681
26.046000,4973.958010,2973.958010,126.041990,126.041990,8682
26.049000,4973.955010,2973.955010,126.044990,126.044990,8683
26.052000,4973.952011,2973.952011,126.047989,126.047989,8684
26.055000,4973.949011,2973.949011,126.050989,126.050989,8685
26.058000,4973.946012,2973.946012,126.053988,126.053988,8686
26.061000,4973.943012,2973.943012,126.056988,126.056988,8687
26.064000,4973.940012,2973.940012,126.059988,126.059988,8688
26.067000,4973.937013,2973.937013,126.062987,126.062987,8689
26.070000,4973.934013,2973.934013,126.065987,126.065987,8690
26.073000,4973.931014,2973.931014,126.068986,126.068986,8691
26.076000,4973.928014,2973.928014,126.071986,126.071986,8692
26.079000,4973.925015,2973.925015,126.074985,126.074985,8693
26.082000,4973.922015,2973.922015,126.077985,126.077985,8694
26.085000,4973.919016,2973.919016,126.080984,126.080984,8695
26.088000,4973.916016,2973.916016,126.083984,126.083984,8696
26.091000,4973.913017,2973.913017,126.086983,126.086983,8697
26.094000,4973.910017,2973.910017,126.089983,126.089983,8698
26.097000,4973.907018,2973.907018,126.092982,126.092982,8699
26.100000,4973.904018,2973.904018,126.095982,126.095982,8700
26.103000,4973.901019,2973.901019,126.098981,126.098981,8701
26.106000,4973.898019,2973.898019,126.101981,126.101981,8702
26.109000,4973.895019,2973.895019,126.104981,126.104981,8703
26.112000,4973.892020,2973.892020,126.107980,126.107980,8704
26.115000,4973.889020,2973.889020,126.110980,126.110980,8705
26.118000,4973.886021,2973.886021,126.113979,126.113979,8706
26.121000,4973.883021,2973.883021,126.116979,126.116979,8707
26.124000,4973.880022,2973.880022,126.119978,126.119978,8708
26.127000,4973.877022,2973.877022,126.122978,126.122978,8709
26.130000,4973.874023,2973.874023,126.125977,126.125977,8710
26.133000,4973.871023,2973.871023,126.128977,126.128977,8711
26.136000,4973.868024,2973.868024,126.131976,126.131976,8712
26.139000,4973.865024,2973.865024,126.134976,126.134976,8713
26.142000,4973.862025,2973.862025,126.137975,126.137975,8714
26.145000,4973.859025,2973.859025,126.140975,126.140975,8715
26.148000,4973.856025,2973.856025,126.143975,126.143975,8716
26.151000,4973.853026,2973.853026,126.146974,126.146974,8717
26.154000,4973.850026,2973.850026,126.149974,126.149974,8718
26.157000,4973.847027,2973.847027,126.152973,126.152973,8719
26.160000,4973.844027,2973.844027,126.155973,126.155973,8720
26.163000,4973.841028,2973.841028,126.158972,126.158972,8721
26.166000,4973.838028,2973.838028,126.161972,126.161972,8722
26.169000,4973.835029,2973.835029,126.164971,126.164971,8723
26.172000,4973.832029,2973.832029,126.167971,126.167971,8724
26.175000,4973.829030,2973.829030,126.170970,126.170970,8725
26.178000,4973.826030,2973.826030,126.173970,126.173970,8726
26.181000,4973.823031,2973.823031,126.176969,126.176969,8727
26.184000,4973.820031,2973.820031,126.179969,126.179969,8728
26.187000,4973.817031,2973.817031,126.182969,126.182969,8729
26.190000,4973.814032,2973.814032,126.185968,126.185968,8730
26.193000,4973.811032,2973.811032,126.188968,126.188968,8731
26.196000,4973.808033,2973.808033,126.191967,126.191967,8732
26.199000,4973.805033,2973.805033,126.194967,126.194967,8733
26.202000,4973.802034,2973.802034,126.197966,126.197966,8734
26.205000,4973.799034,2973.799034,126.200966,126.200966,8735
26.208000,4973.796035,2973.796035,126.203965,126.203965,8736
26.211000,4973.793035,2973.793035,126.206965,126.206965,8737
26.214000,4973.790036,2973.790036,126.209964,126.209964,8738
26.217000,4973.787036,2973.787036,126.212964,126.212964,8739
26.220000,4973.784037,2973.784037,126.215963,126.215963,8740
26.223000,4973.781037,2973.781037,126.218963,126.218963,8741
26.226000,4973.778038,2973.778038,126.221962,126.221962,8742
26.229000,4973.775038,2973.775038,126.224962,126.224962,8743
26.232000,4973.772038,2973.772038,126.227962,126.227962,8744
26.235000,4973.769039,2973.769039,126.230961,126.230961,8745
26.238000,4973.766039,2973.766039,126.233961,126.233961,8746
26.241000,4973.763040,2973.763040,126.236960,126.236960,8747
26.244000,4973.760040,2973.760040,126.239960,126.239960,8748
26.247000,4973.757041,2973.757041,126.242959,126.242959,8749
26.250000,4973.754041,2973.754041,126.245959,126.245959,8750
26.253000,4973.751042,2973.751042,126.248958,126.248958,8751
26.256000,4973.748042,2973.748042,126.251958,126.251958,8752
26.259000,4973.745043,2973.745043,126.254957,126.254957,8753
26.262000,4973.742043,2973.742043,126.257957,126.257957,8754
26.265000,4973.739044,2973.739044,126.260956,126.260956,8755
26.268000,4973.736044,2973.736044,126.263956,126.263956,8756
26.271000,4973.733044,2973.733044,126.266956,126.266956,8757
26.274000,4973.730045,2973.730045,126.269955,126.269955,8758
26.277000,4973.727045,2973.727045,126.272955,126.272955,8759
26.280000,4973.724046,2973.724046,126.275954,126.275954,8760
26.283000,4973.721046,2973.721046,126.278954,126.278954,8761
26.286000,4973.718047,2973.718047,126.281953,126.281953,8762
26.289000,4973.715047,2973.715047,126.284953,126.284953,8763
26.292000,4973.712048,2973.712048,126.287952,126.287952,8764
26.295000,4973.709048,2973.709048,126.290952,126.290952,8765
26.298000,4973.706049,2973.706049,126.293951,126.293951,8766
26.301000,4973.703049,2973.703049,126.296951,126.296951,8767
26.304000,4973.700050,2973.700050,126.299950,126.299950,8768
26.307000,4973.697050,2973.697050,126.302950,126.302950,8769
26.310000,4973.694051,2973.694051,126.305949,126.305949,8770
26.313000,4973.691051,2973.691051,126.308949,126.308949,8771
26.316000,4973.688051,2973.688051,126.311949,126.311949,8772
26.319000,4973.685052,2973.685052,126.314948,126.314948,8773
26.322000,4973.682052,2973.682052,126.317948,126.317948,8774
26.325000,4973.679053,2973.679053,126.320947,126.320947,8775
26.328000,4973.676053,2973.676053,126.323947,126.323947,8776
26.331000,4973.673054,2973.673054,126.326946,126.326946,8777
26.334000,4973.670054,2973.670054,126.329946,126.329946,8778
26.337000,4973.667055,2973.667055,126.332945,126.332945,8779
26.340000,4973.664055,2973.664055,126.335945,126.335945,8780
26.343000,4973.661056,2973.661056,126.338944,126.338944,8781
26.346000,4973.658056,2973.658056,126.341944,126.341944,8782
26.349000,4973.655057,2973.655057,126.344943,126.344943,8783
26.352000,4973.652057,2973.652057,126.347943,126.347943,8784
26.355000,4973.649057,2973.649057,126.350943,126.350943,8785
26.358000,4973.646058,2973.646058,126.353942,126.353942,8786
26.361000,4973.643058,2973.643058,126.356942,126.356942,8787
26.364000,4973.640059,2973.640059,126.359941,126.359941,8788
26.367000,4973.637059,2973.637059,126.362941,126.362941,8789
26.370000,4973.634060,2973.634060,126.365940,126.365940,8790
26.373000,4973.631060,2973.631060,126.368940,126.368940,8791
26.376000,4973.628061,2973.628061,126.371939,126.371939,8792
26.379000,4973.625061,2973.625061,126.374939,126.374939,8793
26.382000,4973.622062,2973.622062,126.377938,126.377938,8794
26.385000,4973.619062,2973.619062,126.380938,126.380938,8795
26.388000,4973.616063,2973.616063,126.383937,126.383937,8796
26.391000,4973.613063,2973.613063,126.386937,126.386937,8797
26.394000,4973.610063,2973.610063,126.389937,126.389937,8798
26.397000,4973.607064,2973.607064,126.392936,126.392936,8799
26.400000,4973.604064,2973.604064,126.395936,126.395936,8800
26.403000,4973.601065,2973.601065,126.398935,126.398935,8801
26.406000,4973.598065,2973.598065,126.401935,126.401935,8802
26.409000,4973.595066,2973.595066,126.404934,126.404934,8803
26.412000,4973.592066,2973.592066,126.407934,126.407934,8804
26.415000,4973.589067,2973.589067,126.410933,126.410933,8805
26.418000,4973.586067,2973.586067,126.413933,126.413933,8806
26.421000,4973.583068,2973.583068,126.416932,126.416932,8807
26.424000,4973.580068,2973.580068,126.419932,126.419932,8808
26.427000,4973.577069,2973.577069,126.422931,126.422931,8809
26.430000,4973.574069,2973.574069,126.425931,126.425931,8810
26.433000,4973.571070,2973.571070,126.428930,126.428930,8811
26.436000,4973.568070,2973.568070,126.431930,126.431930,8812
26.439000,4973.565070,2973.565070,126.434930,126.434930,8813
26.442000,4973.562071,2973.562071,126.437929,126.437929,8814
26.445000,4973.559071,2973.559071,126.440929,126.440929,8815
26.448000,4973.556072,2973.556072,126.443928,126.443928,8816
26.451000,4973.553072,2973.553072,126.446928,126.446928,8817
26.454000,4973.550073,2973.550073,126.449927,126.449927,8818
26.457000,4973.547073,2973.547073,126.452927,126.452927,8819
26.460000,4973.544074,2973.544074,126.455926,126.455926,8820
26.463000,4973.541074,2973.541074,126.458926,126.458926,8821
26.466000,4973.538075,2973.538075,126.461925,126.461925,8822
26.469000,4973.535075,2973.535075,126.464925,126.464925,8823
26.472000,4973.532076,2973.532076,126.467924,126.467924,8824
26.475000,4973.529076,2973.529076,126.470924,126.470924,8825
26.478000,4973.526076,2973.526076,126.473924,126.473924,8826
26.481000,4973.523077,2973.523077,126.476923,126.476923,8827
26.484000,4973.520077,2973.520077,126.479923,126.479923,8828
26.487000,4973.517078,2973.517078,126.482922,126.482922,8829
26.490000,4973.514078,2973.514078,126.485922,126.485922,8830
26.493000,4973.511079,2973.511079,126.488921,126.488921,8831
26.496000,4973.508079,2973.508079,126.491921,126.491921,8832
26.499000,4973.505080,2973.505080,126.494920,126.494920,8833
26.502000,4973.502080,2973.502080,126.497920,126.497920,8834
26.505000,4973.499081,2973.499081,126.500919,126.500919,8835
26.508000,4973.496081,2973.496081,126.503919,126.503919,8836
26.511000,4973.493082,2973.493082,126.506918,126.506918,8837
26.514000,4973.490082,2973.490082,126.509918,126.509918,8838
26.517000,4973.487083,2973.487083,126.512917,126.512917,8839
26.520000,4973.484083,2973.484083,126.515917,126.515917,8840
26.523000,4973.481083,2973.481083,126.518917,126.518917,8841
26.526000,4973.478084,2973.478084,126.521916,126.521916,8842
26.529000,4973.475084,2973.475084,126.524916,126.524916,8843
26.532000,4973.472085,2973.472085,126.527915,126.527915,8844
26.535000,4973.469085,2973.469085,126.530915,126.530915,8845
26.538000,4973.466086,2973.466086,126.533914,126.533914,8846
26.541000,4973.463086,2973.463086,126.536914,126.536914,8847
26.544000,4973.460087,2973.460087,126.539913,126.539913,8848
26.547000,4973.457087,2973.457087,126.542913,126.542913,8849
26.550000,4973.454088,2973.454088,126.545912,126.545912,8850
26.553000,4973.451088,2973.451088,126.548912,126.548912,8851
26.556000,4973.448089,2973.448089,126.551911,126.551911,8852
26.559000,4973.445089,2973.445089,126.554911,126.554911,8853
26.562000,4973.442089,2973.442089,126.557911,126.557911,8854
26.565000,4973.439090,2973.439090,126.560910,126.560910,8855
26.568000,4973.436090,2973.436090,126.563910,126.563910,8856
26.571000,4973.433091,2973.433091,126.566909,126.566909,8857
26.574000,4973.430091,2973.430091,126.569909,126.569909,8858
26.577000,4973.427092,2973.427092,126.572908,126.572908,8859
26.580000,4973.424092,2973.424092,126.575908,126.575908,8860
26.583000,4973.421093,2973.421093,126.578907,126.578907,8861
26.586000,4973.418093,2973.418093,126.581907,126.581907,8862
26.589000,4973.415094,2973.415094,126.584906,126.584906,8863
26.592000,4973.412094,2973.412094,126.587906,126.587906,8864
26.595000,4973.409095,2973.409095,126.590905,126.590905,8865
26.598000,4973.406095,2973.406095,126.593905,126.593905,8866
26.601000,4973.403095,2973.403095,126.596905,126.596905,8867
26.604000,4973.400096,2973.400096,126.599904,126.599904,8868
26.607000,4973.397096,2973.397096,126.602904,126.602904,8869
26.610000,4973.394097,2973.394097,126.605903,126.605903,8870
26.613000,4973.391097,2973.391097,126.608903,126.608903,8871
26.616000,4973.388098,2973.388098,126.611902,126.611902,8872
26.619000,4973.385098,2973.385098,126.614902,126.614902,8873
26.622000,4973.382099,2973.382099,126.617901,126.617901,8874
26.625000,4973.379099,2973.379099,126.620901,126.620901,8875
26.628000,4973.376100,2973.376100,126.623900,126.623900,8876
26.631000,4973.373100,2973.373100,126.626900,126.626900,8877
26.634000,4973.370101,2973.370101,126.629899,126.629899,8878
26.637000,4973.367101,2973.367101,126.632899,126.632899,8879
26.640000,4973.364102,2973.364102,126.635898,126.635898,8880
26.643000,4973.361102,2973.361102,126.638898,126.638898,8881
26.646000,4973.358102,2973.358102,126.641898,126.641898,8882
26.649000,4973.355103,2973.355103,126.644897,126.644897,8883
26.652000,4973.352103,2973.352103,126.647897,126.647897,8884
26.655000,4973.349104,2973.349104,126.650896,126.650896,8885
26.658000,4973.346104,2973.346104,126.653896,126.653896,8886
26.661000,4973.343105,2973.343105,126.656895,126.656895,8887
26.664000,4973.340105,2973.340105,126.659895,126.659895,8888
26.667000,4973.337106,2973.337106,126.662894,126.662894,8889
26.670000,4973.334106,2973.334106,126.665894,126.665894,8890
26.673000,4973.331107,2973.331107,126.668893,126.668893,8891
26.676000,4973.328107,2973.328107,126.671893,126.671893,8892
26.679000,4973.325108,2973.325108,126.674892,126.674892,8893
26.682000,4973.322108,2973.322108,126.677892,126.677892,8894
26.685000,4973.319108,2973.319108,126.680892,126.680892,8895
26.688000,4973.316109,2973.316109,126.683891,126.683891,8896
26.691000,4973.313109,2973.313109,126.686891,126.686891,8897
26.694000,4973.310110,2973.310110,126.689890,126.689890,8898
26.697000,4973.307110,2973.307110,126.692890,126.692890,8899
